Municipio,Provincia,Comunidad Autónoma,Habitantes (2022),Carril Bici,Rating,Distancia a Madrid (km),Tiempo de viaje a Madrid (Min),Precio medio vivienda (EUR/m2),Indice de calidad del aire (ICA),Tipo_vivienda,Precio,Superficie,Habitaciones,Baños,Comprado
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1400.0,69.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2600.0,135.0,5,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,895.0,75.0,4,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2800.0,180.0,3,3,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1600.0,66.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3000.0,109.0,4,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2350.0,115.0,2,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1150.0,100.0,1,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1850.0,180.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1530.0,89.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Chalet,3600.0,420.0,5,4,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2650.0,130.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,870.0,49.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1600.0,80.0,2,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,4200.0,213.0,4,3,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2900.0,150.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3500.0,227.0,5,3,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1005.0,75.0,2,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3500.0,150.0,3,3,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1550.0,119.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1300.0,130.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2500.0,82.0,4,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,4300.0,202.0,4,3,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,820.0,41.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Chalet,4900.0,400.0,6,5,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1450.0,85.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1650.0,135.0,2,3,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,890.0,65.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,850.0,47.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2500.0,85.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2700.0,70.0,2,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2500.0,140.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3700.0,342.0,4,4,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1190.0,90.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,800.0,60.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2950.0,172.0,4,3,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,880.0,59.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1200.0,130.0,4,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,845.0,60.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1290.0,95.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3000.0,324.0,5,4,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2350.0,131.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2800.0,210.0,4,3,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,850.0,56.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1600.0,80.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2950.0,250.0,4,4,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1300.0,50.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Chalet,4900.0,500.0,6,5,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1700.0,98.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1500.0,87.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2600.0,165.0,4,3,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1100.0,60.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1950.0,100.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1190.0,65.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,820.0,45.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1800.0,96.0,4,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2200.0,46.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,5300.0,178.0,2,3,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2700.0,130.0,2,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3400.0,230.0,2,3,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1490.0,90.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Casa,2300.0,160.0,3,3,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Casa,3200.0,350.0,5,4,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3400.0,223.0,4,3,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,4500.0,300.0,4,5,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3000.0,130.0,4,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2600.0,204.0,3,3,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1100.0,92.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1900.0,80.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,6800.0,261.0,4,5,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3000.0,112.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3300.0,210.0,4,3,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1400.0,99.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Chalet,4400.0,330.0,6,6,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2200.0,95.0,2,3,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1250.0,65.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1550.0,70.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1100.0,93.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1030.0,151.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2000.0,104.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Chalet,4500.0,242.0,8,4,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2500.0,123.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1500.0,138.0,4,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1300.0,92.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1400.0,84.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1900.0,80.0,2,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2800.0,112.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1700.0,85.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3600.0,259.0,4,4,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2800.0,120.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3200.0,160.0,4,4,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1200.0,50.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1500.0,60.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2500.0,90.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2050.0,93.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1800.0,85.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2000.0,50.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2300.0,76.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1650.0,95.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Chalet,5000.0,630.0,7,8,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1600.0,80.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Chalet,9000.0,1.0,7,6,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3300.0,220.0,4,3,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1600.0,87.0,4,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Chalet,10950.0,430.0,7,7,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1800.0,60.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Chalet,6750.0,418.0,7,8,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1900.0,76.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1300.0,88.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1045.0,72.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,856.0,52.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1016.0,73.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1035.0,73.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1500.0,90.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1850.0,133.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1700.0,96.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1100.0,60.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,900.0,50.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1000.0,70.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1100.0,50.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1780.0,48.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1500.0,60.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1100.0,42.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,990.0,45.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1175.0,93.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1350.0,70.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1010.0,82.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1300.0,105.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1200.0,56.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,850.0,40.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1450.0,90.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,900.0,40.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3200.0,235.0,4,4,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2500.0,160.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2300.0,130.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Chalet,2700.0,300.0,5,3,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1150.0,55.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,950.0,70.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1700.0,85.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2400.0,100.0,2,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1555.0,70.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1450.0,43.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1950.0,75.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1700.0,144.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1700.0,60.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1650.0,85.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1600.0,150.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,800.0,50.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1500.0,90.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1650.0,53.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1600.0,130.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1500.0,56.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2500.0,100.0,5,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3800.0,220.0,6,4,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1750.0,59.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1500.0,60.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,900.0,50.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2500.0,100.0,5,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3000.0,235.0,4,4,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,950.0,60.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2000.0,62.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1080.0,65.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1500.0,81.0,2,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1000.0,70.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1200.0,40.0,2,1,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Chalet,4500.0,530.0,6,5,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Casa,14000.0,950.0,6,9,0
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,2900.0,152.0,3,3,0
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,2200.0,160.0,3,3,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,1850.0,146.0,3,2,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,2400.0,145.0,3,3,0
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,4400.0,160.0,4,3,0
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Chalet,15000.0,1.026,6,8,0
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,1200.0,52.0,1,1,0
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,2200.0,206.0,4,3,0
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,4400.0,160.0,4,3,0
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Casa,4000.0,590.0,5,3,0
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,3500.0,280.0,5,4,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,2250.0,120.0,3,3,0
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,3900.0,156.0,4,3,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,1250.0,81.0,1,1,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Casa,18000.0,756.0,6,7,0
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Casa,12000.0,815.0,6,7,0
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,3600.0,120.0,2,3,0
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Casa,4000.0,550.0,5,3,0
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Casa,6000.0,550.0,5,5,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Casa,3000.0,238.0,4,4,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Casa pareada,14000.0,900.0,6,12,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Casa,6500.0,608.0,8,5,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Casa,3900.0,240.0,4,4,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,3600.0,120.0,2,3,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,3800.0,180.0,2,3,0
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,2500.0,200.0,2,2,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,9800.0,430.0,6,6,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Casa,1700.0,90.0,3,3,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Casa,13500.0,1.17,8,9,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Casa,14000.0,900.0,6,10,0
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,1355.0,46.0,1,1,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,2100.0,141.0,4,2,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,1305.0,46.0,1,1,0
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,1305.0,44.0,1,1,0
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,1300.0,45.0,1,1,0
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,3900.0,324.0,4,3,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,1355.0,46.0,1,1,0
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,1355.0,43.0,1,1,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,1305.0,50.0,1,1,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,1355.0,41.0,1,1,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,2250.0,127.0,3,3,0
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,3600.0,171.0,2,3,0
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,2250.0,85.0,1,2,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Casa,1700.0,90.0,3,3,1
Pozuelo de Alarcón,Madrid,Madrid,87728.0,1,7.9,15,21,3500,137,Piso,2200.0,155.0,4,3,1
Móstoles,Madrid,Madrid,208761.0,0,6.9,22,28,3500,125,Piso,1290.0,124.0,3,2,0
Móstoles,Madrid,Madrid,208761.0,0,6.9,22,28,3500,125,Piso,850.0,75.0,3,1,0
Móstoles,Madrid,Madrid,208761.0,0,6.9,22,28,3500,125,Piso,999.0,55.0,1,1,1
Móstoles,Madrid,Madrid,208761.0,0,6.9,22,28,3500,125,Piso,950.0,55.0,1,1,1
Móstoles,Madrid,Madrid,208761.0,0,6.9,22,28,3500,125,Piso,980.0,120.0,3,2,0
Móstoles,Madrid,Madrid,208761.0,0,6.9,22,28,3500,125,Piso,1000.0,90.0,3,2,1
Móstoles,Madrid,Madrid,208761.0,0,6.9,22,28,3500,125,Piso,1000.0,55.0,1,1,0
Móstoles,Madrid,Madrid,208761.0,0,6.9,22,28,3500,125,Piso,750.0,65.0,2,1,1
Móstoles,Madrid,Madrid,208761.0,0,6.9,22,28,3500,125,Piso,975.0,75.0,3,1,0
Móstoles,Madrid,Madrid,208761.0,0,6.9,22,28,3500,125,Piso,1000.0,110.0,3,2,0
Móstoles,Madrid,Madrid,208761.0,0,6.9,22,28,3500,125,Piso,1195.0,109.0,4,2,0
Móstoles,Madrid,Madrid,208761.0,0,6.9,22,28,3500,125,Piso,990.0,73.0,3,1,0
Móstoles,Madrid,Madrid,208761.0,0,6.9,22,28,3500,125,Piso,960.0,71.0,3,1,1
Móstoles,Madrid,Madrid,208761.0,0,6.9,22,28,3500,125,Piso,1100.0,136.0,4,2,1
Móstoles,Madrid,Madrid,208761.0,0,6.9,22,28,3500,125,Piso,880.0,54.0,2,1,1
Móstoles,Madrid,Madrid,208761.0,0,6.9,22,28,3500,125,Piso,900.0,95.0,2,1,0
Móstoles,Madrid,Madrid,208761.0,0,6.9,22,28,3500,125,Piso,650.0,41.0,1,1,0
Móstoles,Madrid,Madrid,208761.0,0,6.9,22,28,3500,125,Piso,1200.0,114.0,4,2,0
Móstoles,Madrid,Madrid,208761.0,0,6.9,22,28,3500,125,Piso,770.0,68.0,1,1,1
Móstoles,Madrid,Madrid,208761.0,0,6.9,22,28,3500,125,Piso,725.0,67.0,3,1,1
Móstoles,Madrid,Madrid,208761.0,0,6.9,22,28,3500,125,Piso,1000.0,130.0,3,1,1
Fuenlabrada,Madrid,Madrid,189891.0,1,6.9,25,28,3500,115,Piso,850.0,65.0,2,1,1
Fuenlabrada,Madrid,Madrid,189891.0,1,6.9,25,28,3500,115,Piso,895.0,85.0,2,2,1
Fuenlabrada,Madrid,Madrid,189891.0,1,6.9,25,28,3500,115,Chalet,1900.0,227.0,4,3,0
Fuenlabrada,Madrid,Madrid,189891.0,1,6.9,25,28,3500,115,Piso,990.0,146.0,3,2,1
